versicle_id,book_id,chapter_id,vNum,text_value
24,1,1,24,"Y dijo Dios: «¡Que produzca la tierra seres vivientes: animales domésticos, animales salvajes y reptiles, según su especie!». Y sucedió así."
25,1,1,25,"Dios hizo los animales domésticos, los animales salvajes y todos los animales que se arrastran por el suelo, según su especie. Y Dios consideró que esto era bueno."
26,1,1,26,"Luego dijo Dios: «Hagamos al ser humano a nuestra imagen y semejanza. Que tenga dominio sobre los peces del mar y sobre las aves del cielo; sobre los animales domésticos, sobre los animales salvajes y sobre todos los animales que se arrastran por el suelo»."
27,1,1,27,Y Dios creó al ser humano a su imagen; lo creó a imagen de Dios; hombre y mujer los creó.
28,1,1,28,"Y Dios los bendijo con estas palabras: «¡Sean fructíferos y multiplíquense; llenen la tierra y sométanla; dominen a los peces del mar y a las aves del cielo, y a todos los animales que se arrastran por el suelo!»."
29,1,1,29,También dijo: «Yo les doy de la tierra todas las plantas que producen semilla y todos los árboles que dan fruto con semilla; todo esto les servirá de alimento.
30,1,1,30,"Y doy la hierba verde como alimento a todas las fieras de la tierra, a todas las aves del cielo y a todos los seres vivientes que se arrastran por la tierra». Y así sucedió."
31,1,1,31,Dios miró todo lo que había hecho y consideró que era muy bueno. Vino la noche y llegó la mañana: ese fue el sexto día.
32,1,2,1,Así quedaron terminados los cielos y la tierra y todo lo que hay en ellos.
33,1,2,2,"Al llegar el séptimo día, Dios descansó porque había terminado toda la obra que había emprendido."
34,1,2,3,Dios bendijo el séptimo día y lo santificó porque en ese día descansó de toda su obra creadora.
35,1,2,4,Esta es la historia de la creación de los cielos y la tierra. Dios el Señor hizo la tierra y los cielos.
36,1,2,5,"No había ningún arbusto del campo sobre la tierra ni había brotado la hierba, porque Dios el Señor todavía no había hecho llover sobre la tierra ni existía el hombre para que la cultivara."
37,1,2,6,"No obstante, de la tierra salía un manantial que regaba toda la superficie del suelo."
38,1,2,7,Y Dios el Señor formó al ser humano del polvo del suelo; entonces sopló en su nariz aliento de vida y el hombre se convirtió en un ser viviente.
39,1,2,8,Dios el Señor plantó un jardín al oriente del Edén y allí puso al hombre que había formado.
40,1,2,9,Dios el Señor hizo que creciera toda clase de árboles atractivos a la vista y buenos para comer. En medio del jardín hizo crecer el árbol de la vida y también el árbol del conocimiento del bien y del mal.
41,1,2,10,Del Edén nacía un río que regaba el jardín y desde allí se dividía en cuatro ríos menores.
42,1,2,11,"El primero se llamaba Pisón y recorría toda la región de Javilá, donde había oro."
43,1,2,12,El oro de esa región era fino; también había allí resina muy buena y piedra de ónice.
44,1,2,13,"El segundo se llamaba Guijón, que recorría toda la región de Cus."
45,1,2,14,"El tercero se llamaba Tigris, que corría al este de Asiria. El cuarto era el Éufrates."
46,1,2,15,Dios el Señor tomó al hombre y lo puso en el jardín del Edén para que lo cultivara y lo cuidara.
47,1,2,16,"Dios el Señor le ordenó al hombre: «Puedes comer de todos los árboles del jardín,"
48,1,2,17,"pero del árbol del conocimiento del bien y del mal no deberás comer. El día que de él comas, sin duda morirás»."
49,1,2,18,Luego Dios el Señor dijo: «No es bueno que el hombre esté solo. Voy a hacerle una ayuda adecuada».
50,1,2,19,Entonces Dios el Señor formó de la tierra toda ave del cielo y todo animal del campo. Se los llevó al hombre para ver qué nombre les pondría. El hombre puso nombre a todos los seres vivos y con ese nombre se les conoce.
51,1,2,20,"Así el hombre fue poniéndoles nombre a todos los animales domésticos, a todas las aves del cielo y a todos los animales del campo. Sin embargo, no se encontró entre ellos la ayuda adecuada para el hombre."
52,1,2,21,"Entonces Dios el Señor hizo que el hombre cayera en un sueño profundo y, mientras este dormía, le sacó una costilla y cerró la herida."
53,1,2,22,"De la costilla que le había quitado al hombre, Dios el Señor hizo una mujer y se la presentó al hombre,"
54,1,2,23,el cual exclamó: «Esta sí es hueso de mis huesos y carne de mi carne. Se llamará “mujer” porque del hombre fue sacada».
55,1,2,24,"Por eso dejará el hombre a su padre y a su madre, se unirá a su mujer, y los dos llegarán a ser uno solo."
56,1,2,25,"En ese tiempo el hombre y la mujer estaban desnudos, pero no se avergonzaban."
57,1,3,1,"La serpiente era más astuta que todos los animales del campo que Dios el Señor había hecho, así que preguntó a la mujer: —¿Conque Dios les dijo que no comieran de ningún árbol del jardín?"
58,1,3,2,—Podemos comer del fruto de todos los árboles —respondió la mujer—.
59,1,3,3,"Pero en cuanto al fruto del árbol que está en medio del jardín, Dios nos ha dicho: “No coman de ese árbol ni lo toquen; de lo contrario, morirán”."
60,1,3,4,"Pero la serpiente dijo a la mujer: —¡No es cierto, no van a morir!"
61,1,3,5,"Dios sabe muy bien que cuando coman de ese árbol se les abrirán los ojos y llegarán a ser como Dios, conocedores del bien y del mal."
62,1,3,6,"La mujer vio que el fruto del árbol era bueno para comer, y que era atractivo a la vista y era deseable para adquirir sabiduría; así que tomó de su fruto y comió. Luego dio a su esposo, que estaba con ella, y él también comió."
63,1,3,7,"En ese momento los ojos de ambos fueron abiertos y tomaron conciencia de su desnudez. Por eso, para cubrirse entretejieron hojas de higuera."
64,1,3,8,"Cuando el día comenzó a refrescar, el hombre y la mujer oyeron que Dios el Señor andaba recorriendo el jardín; entonces corrieron a esconderse entre los árboles para que Dios no los viera."
65,1,3,9,Pero Dios el Señor llamó al hombre y dijo: —¿Dónde estás?
66,1,3,10,El hombre contestó: —Escuché que andabas por el jardín y tuve miedo porque estoy desnudo. Por eso me escondí.
67,1,3,11,—¿Y quién te ha dicho que estás desnudo? —preguntó Dios—. ¿Acaso has comido del fruto del árbol que yo te prohibí comer?
68,1,3,12,Él respondió: —La mujer que me diste por compañera me dio de ese fruto y yo lo comí.
69,1,3,13,"Entonces Dios el Señor preguntó a la mujer: —¿Qué es lo que has hecho? —La serpiente me engañó, y comí —contestó ella."
70,1,3,14,"Dios el Señor dijo entonces a la serpiente: «Por causa de lo que has hecho, ¡maldita serás entre todos los animales, tanto domésticos como salvajes! Te arrastrarás sobre tu vientre y comerás polvo todos los días de tu vida."
71,1,3,15,"Pondré enemistad entre tú y la mujer, y entre tu simiente y la de ella; su simiente te aplastará la cabeza, pero tú le herirás el talón»."
72,1,3,16,"A la mujer dijo: «Multiplicaré tu sufrimiento en el parto y darás a luz a tus hijos con dolor. Desearás a tu marido, y él te dominará»."
73,1,3,17,"Al hombre dijo: «Por cuanto hiciste caso a tu esposa y comiste del árbol del que te prohibí comer, ¡maldito será el suelo por tu culpa! Con sufrimiento comerás de él todos los días de tu vida."
74,1,3,18,"La tierra te producirá cardos y espinas, y comerás hierbas silvestres."
75,1,3,19,"Te ganarás el pan con el sudor de tu frente, hasta que vuelvas a la misma tierra de la cual fuiste sacado. Porque polvo eres y al polvo volverás»."
76,1,3,20,El hombre llamó Eva a su mujer porque ella sería la madre de todo ser viviente.
77,1,3,21,"Dios el Señor hizo ropa de pieles para el hombre y su mujer, y los vistió."
78,1,3,22,"Y Dios el Señor dijo: «El ser humano ha llegado a ser como uno de nosotros, pues tiene conocimiento del bien y del mal. No vaya a ser que extienda su mano y también tome del fruto del árbol de la vida, lo coma y viva para siempre»."
79,1,3,23,Entonces Dios el Señor expulsó al ser humano del jardín del Edén para que trabajara la tierra de la cual había sido hecho.
80,1,3,24,"Luego de expulsarlo, puso al oriente del jardín del Edén a los querubines y una espada ardiente que se movía por todos lados para custodiar el camino que lleva al árbol de la vida."
81,1,4,1,"El hombre tuvo relaciones sexuales con Eva, su mujer, y ella quedó embarazada y dio a luz a Caín. Y dijo: «¡Con la ayuda del Señor, he tenido un varón!»."
82,1,4,2,"Después dio a luz a Abel, hermano de Caín. Abel se dedicó a pastorear ovejas, mientras que Caín se dedicó a trabajar la tierra."
83,1,4,3,"Tiempo después, Caín presentó al Señor una ofrenda del fruto de la tierra."
84,1,4,4,"Abel también presentó al Señor lo mejor de su rebaño, es decir, los primogénitos con su grasa. Y el Señor miró con agrado a Abel y a su ofrenda,"
85,1,4,5,pero no miró así a Caín ni a su ofrenda. Por eso Caín se enfureció y andaba cabizbajo.
86,1,4,6,Entonces el Señor le dijo: «¿Por qué estás tan enojado? ¿Por qué andas cabizbajo?
87,1,4,7,"Si hicieras lo bueno, podrías andar con la frente en alto. Pero si haces lo malo, el pecado está a la puerta para dominarte. No obstante, tú puedes dominarlo»."
88,1,4,8,"Caín habló con su hermano Abel. Y cuando estaban en el campo, Caín atacó a su hermano y lo asesinó."
89,1,4,9,El Señor preguntó a Caín: —¿Dónde está tu hermano Abel? —No lo sé —respondió—. ¿Acaso soy yo el que debe cuidar a mi hermano?
90,1,4,10,"—¡Qué has hecho! —exclamó el Señor —. Desde la tierra, la sangre de tu hermano me reclama justicia."
91,1,4,11,"Por eso, ahora quedarás bajo la maldición de la tierra, la cual ha abierto sus fauces para recibir la sangre de tu hermano, que tú has derramado."
92,1,4,12,"Cuando cultives la tierra, no te dará sus frutos y en el mundo serás un fugitivo errante."
93,1,4,13,—Este castigo es más de lo que puedo soportar —dijo Caín al Señor —.
94,1,4,14,Hoy me condenas al destierro y nunca más podré estar en tu presencia. Andaré por el mundo errante como un fugitivo y cualquiera que me encuentre me matará.
95,1,4,15,"—No, al contrario —respondió el Señor —, el que mate a Caín será castigado siete veces. Entonces el Señor puso una marca a Caín para que no lo matara cualquiera que lo encontrara."
96,1,4,16,"Así Caín se alejó de la presencia del Señor y se fue a vivir a la región llamada Nod, al este del Edén."
97,1,4,17,"Caín tuvo relaciones sexuales con su mujer, la cual quedó embarazada y dio a luz a Enoc. Caín construyó una ciudad y le puso el nombre de su hijo Enoc."
98,1,4,18,"Enoc tuvo un hijo llamado Irad, que fue el padre de Mejuyael. Este a su vez fue el padre de Metusael, y Metusael fue el padre de Lamec."
99,1,4,19,"Lamec tuvo dos mujeres. Una de ellas se llamaba Ada y la otra, Zila."
100,1,4,20,"Ada dio a luz a Jabal, quien a su vez fue el antepasado de los que viven en tiendas de campaña y crían ganado."
101,1,4,21,"Jabal tuvo un hermano llamado Jubal, quien fue el antepasado de los que tocan el arpa y la flauta."
102,1,4,22,"Por su parte, Zila dio a luz a Tubal Caín, que fue herrero y forjador de toda clase de herramientas de bronce y de hierro. Tubal Caín tuvo una hermana que se llamaba Naamá."
103,1,4,23,"Lamec dijo a sus mujeres Ada y Zila: «¡Escuchen bien, mujeres de Lamec! ¡Escuchen mis palabras! Maté a un hombre por haberme agredido y a un muchacho por golpearme."
104,1,4,24,"Si Caín será vengado siete veces, setenta y siete veces será vengado Lamec»."
105,1,4,25,"Adán volvió a tener relaciones sexuales con su mujer y ella tuvo un hijo al que llamó Set, porque dijo: «Dios me ha concedido otro descendiente en lugar de Abel, al que mató Caín»."
106,1,4,26,"También Set tuvo un hijo, a quien llamó Enós. Desde entonces se comenzó a invocar el nombre del Señor."
107,1,5,1,"Esta es la lista de los descendientes de Adán. Cuando Dios creó al ser humano, lo hizo a semejanza de Dios mismo."
108,1,5,2,"Los creó hombre y mujer, y los bendijo. El día que fueron creados los llamó «seres humanos»."
109,1,5,3,"Cuando Adán llegó a la edad de ciento treinta años, tuvo un hijo a su semejanza e imagen, y lo llamó Set."
110,1,5,4,"Después del nacimiento de Set, Adán vivió ochocientos años más y tuvo otros hijos y otras hijas."
111,1,5,5,De modo que Adán vivió novecientos treinta años y murió.
112,1,5,6,Set tenía ciento cinco años cuando tuvo a su hijo Enós.
113,1,5,7,"Después del nacimiento de Enós, Set vivió ochocientos siete años más y tuvo otros hijos y otras hijas."
114,1,5,8,De modo que Set vivió novecientos doce años y murió.
115,1,5,9,Enós tenía noventa años cuando tuvo a su hijo Cainán.
116,1,5,10,"Después del nacimiento de Cainán, Enós vivió ochocientos quince años más y tuvo otros hijos y otras hijas."
117,1,5,11,De modo que Enós vivió novecientos cinco años y murió.
118,1,5,12,Cainán tenía setenta años cuando tuvo a su hijo Malalel.
119,1,5,13,"Después del nacimiento de Malalel, Cainán vivió ochocientos cuarenta años más y tuvo otros hijos y otras hijas."
120,1,5,14,De modo que Cainán vivió novecientos diez años y murió.
121,1,5,15,Malalel tenía sesenta y cinco años cuando tuvo a su hijo Jared.
122,1,5,16,"Después del nacimiento de Jared, Malalel vivió ochocientos treinta años más y tuvo otros hijos y otras hijas."
123,1,5,17,De modo que Malalel vivió ochocientos noventa y cinco años y murió.
124,1,5,18,Jared tenía ciento sesenta y dos años cuando tuvo a su hijo Enoc.
125,1,5,19,"Después del nacimiento de Enoc, Jared vivió ochocientos años más y tuvo otros hijos y otras hijas."
126,1,5,20,De modo que Jared vivió novecientos sesenta y dos años y murió.
127,1,5,21,Enoc tenía sesenta y cinco años cuando tuvo a su hijo Matusalén.
128,1,5,22,"Después del nacimiento de Matusalén, Enoc anduvo fielmente con Dios trescientos años más y tuvo otros hijos y otras hijas."
129,1,5,23,"En total, Enoc vivió trescientos sesenta y cinco años,"
130,1,5,24,"y como anduvo fielmente con Dios, un día desapareció porque Dios se lo llevó."
131,1,5,25,Matusalén tenía ciento ochenta y siete años cuando tuvo a su hijo Lamec.
132,1,5,26,"Después del nacimiento de Lamec, Matusalén vivió setecientos ochenta y dos años más y tuvo otros hijos y otras hijas."
133,1,5,27,De modo que Matusalén vivió novecientos sesenta y nueve años y murió.
134,1,5,28,Lamec tenía ciento ochenta y dos años cuando tuvo a su hijo Noé.
135,1,5,29,Le dio ese nombre porque dijo: «Este niño nos dará descanso en nuestros trabajos y sufrimientos en esta tierra que maldijo el Señor ».
136,1,5,30,"Después del nacimiento de Noé, Lamec vivió quinientos noventa y cinco años más y tuvo otros hijos y otras hijas."
137,1,5,31,De modo que Lamec murió a los setecientos setenta y siete años.
138,1,5,32,"Noé ya había cumplido quinientos años cuando tuvo a sus hijos Sem, Cam y Jafet."
139,1,6,1,"Cuando los seres humanos comenzaron a multiplicarse sobre la tierra y tuvieron hijas,"
140,1,6,2,los hijos de Dios vieron que las hijas de los seres humanos eran hermosas. Entonces tomaron como mujeres a todas las que desearon.
141,1,6,3,Pero el Señor dijo: «Mi espíritu no permanecerá en el ser humano para siempre porque no es más que un mortal; por eso vivirá solamente ciento veinte años».
142,1,6,4,"Al unirse los hijos de Dios con las hijas de los seres humanos y tener hijos con ellas, nacieron gigantes, que fueron los poderosos guerreros de antaño. A partir de entonces hubo gigantes en la tierra."
143,1,6,5,"Al ver el Señor que la maldad del ser humano en la tierra era muy grande y que toda inclinación de su corazón tendía siempre hacia el mal,"
144,1,6,6,"lamentó haber hecho al ser humano en la tierra, y le dolió en el corazón."
145,1,6,7,"Entonces el Señor dijo: «Voy a borrar de la superficie de la tierra al ser humano que he creado. Y haré lo mismo con los animales, los reptiles y las aves del cielo. ¡Me duele haberlos hecho!»."
146,1,6,8,Pero Noé contaba con el favor del Señor.
147,1,6,9,"Esta es la historia de Noé. Noé era un hombre justo e íntegro entre su gente, y anduvo fielmente con Dios."
148,1,6,10,"Tuvo tres hijos: Sem, Cam y Jafet."
149,1,6,11,Pero Dios vio que la tierra estaba corrompida y llena de violencia.
150,1,6,12,"Al ver Dios tanta corrupción en la tierra y que la gente había corrompido su conducta,"
151,1,6,13,"dijo a Noé: «He decidido acabar con toda la gente, pues por su causa la tierra está llena de violencia. Así que voy a destruir a la gente junto con la tierra."
152,1,6,14,"Constrúyete un arca de madera resinosa, hazle compartimentos y cúbrela con brea por dentro y por fuera."
153,1,6,15,"Dale las siguientes medidas: trescientos codos de largo, cincuenta de ancho y treinta de alto."
154,1,6,16,Hazla de tres pisos con una abertura a un codo del techo y con una puerta en uno de sus costados.
155,1,6,17,Porque voy a enviar un diluvio sobre la tierra para destruir a todos los seres vivientes bajo el cielo. Todo lo que existe en la tierra morirá.
156,1,6,18,"Pero contigo estableceré mi pacto, y entrarán en el arca tú y tus hijos, tu esposa y tus nueras."
157,1,6,19,"Haz que entre en el arca una pareja de todos los seres vivientes, es decir, un macho y una hembra de cada especie, para que sobrevivan contigo."
158,1,6,20,"Contigo entrará también una pareja de cada especie de aves, de ganado y de animales que se arrastran por el suelo, para que puedan sobrevivir."
159,1,6,21,Recoge además toda clase de alimento y almacénalo para que a ti y a ellos les sirva de comida».
160,1,6,22,Y Noé hizo todo según lo que Dios había mandado.
161,1,7,1,El Señor dijo a Noé: «Entra en el arca con toda tu familia porque tú eres el único hombre justo que he encontrado de esta generación.
162,1,7,2,"De todos los animales puros, lleva siete machos y siete hembras; pero de los impuros, solo un macho y una hembra."
163,1,7,3,"Lleva también siete machos y siete hembras de las aves del cielo, para conservar su especie sobre la tierra."
164,1,7,4,"Porque dentro de siete días haré que llueva sobre la tierra durante cuarenta días y cuarenta noches, y así borraré de la superficie de la tierra a todo ser viviente que hice»."
165,1,7,5,Noé hizo todo de acuerdo con lo que el Señor había mandado.
166,1,7,6,Tenía Noé seiscientos años cuando las aguas del diluvio inundaron la tierra.
167,1,7,7,"Entonces, para salvarse de las aguas del diluvio, entró en el arca junto con sus hijos, su esposa y sus nueras."
168,1,7,8,"De los animales puros e impuros, de las aves y de todos los seres que se arrastran por el suelo,"
169,1,7,9,"entraron con Noé por parejas, el macho y su hembra, tal como Dios se lo había mandado."
170,1,7,10,"Al cabo de los siete días, las aguas del diluvio comenzaron a caer sobre la tierra."
171,1,7,11,"Cuando Noé tenía seiscientos años, precisamente en el día diecisiete del mes segundo, se reventaron las fuentes del mar profundo y se abrieron las compuertas del cielo."
172,1,7,12,Cuarenta días y cuarenta noches llovió sobre la tierra.
173,1,7,13,"Ese mismo día entraron en el arca Noé, sus hijos Sem, Cam y Jafet, su esposa y sus tres nueras."
174,1,7,14,"Junto con ellos entró toda clase de animales salvajes y domésticos, de animales que se arrastran por el suelo y de aves."
175,1,7,15,Así entraron en el arca con Noé parejas de todos los seres vivientes;
176,1,7,16,"entraron un macho y una hembra de cada especie, tal como Dios se lo había mandado a Noé. Luego el Señor cerró la puerta del arca."
177,1,7,17,"El diluvio cayó sobre la tierra durante cuarenta días. Cuando crecieron las aguas, elevaron el arca por encima de la tierra."
178,1,7,18,"Las aguas crecían y aumentaban cada vez más, pero el arca se mantenía a flote sobre ellas."
179,1,7,19,"Tanto crecieron las aguas, que cubrieron las montañas más altas que hay debajo de los cielos."
180,1,7,20,El nivel del agua subió más de quince codos por encima de las montañas.
181,1,7,21,"Así murió todo ser viviente que se movía sobre la tierra: las aves, los animales salvajes y domésticos, todo tipo de animal que se arrastraba por el suelo y todo ser humano."
182,1,7,22,Pereció todo ser que habitaba la tierra seca y tenía aliento de vida.
183,1,7,23,"Dios borró de la faz de la tierra a todo ser viviente, desde los seres humanos hasta los ganados, los reptiles y las aves del cielo. Todos fueron borrados de la faz de la tierra. Solo quedaron Noé y los que estaban con él en el arca."
184,1,7,24,Y la tierra quedó inundada ciento cincuenta días.
185,1,8,1,Dios se acordó entonces de Noé y de todos los animales salvajes y domésticos que estaban con él en el arca. Hizo que soplara un fuerte viento sobre la tierra y las aguas comenzaron a bajar.
186,1,8,2,"Se cerraron las fuentes del mar profundo y las compuertas del cielo, y dejó de llover."
187,1,8,3,Poco a poco las aguas se fueron retirando de la tierra. Al cabo de ciento cincuenta días las aguas habían disminuido.
188,1,8,4,El día diecisiete del mes séptimo el arca se detuvo sobre las montañas de Ararat.
189,1,8,5,Las aguas siguieron bajando hasta que el primer día del mes décimo pudieron verse las cimas de las montañas.
190,1,8,6,"Después de cuarenta días, Noé abrió la ventana del arca que había hecho"
191,1,8,7,"y soltó un cuervo, el cual estuvo volando de un lado a otro a la espera de que se secara la tierra."
192,1,8,8,Luego soltó una paloma para ver si las aguas que cubrían la tierra ya se habían retirado.
193,1,8,9,"Pero la paloma no encontró un lugar donde posarse y volvió al arca porque las aguas aún cubrían la tierra. Noé extendió la mano, tomó la paloma y la metió consigo en el arca."
194,1,8,10,Esperó siete días más y volvió a soltar la paloma fuera del arca.
195,1,8,11,Caía la noche cuando la paloma regresó trayendo en su pico una hoja de olivo recién cortada. Así Noé se dio cuenta de que las aguas habían bajado hasta dejar la tierra al descubierto.
196,1,8,12,"Esperó siete días más y volvió a soltar la paloma, pero esta vez la paloma ya no regresó."
197,1,8,13,"Noé tenía seiscientos un años cuando las aguas se secaron. El primer día del primer mes de ese año, Noé quitó la cubierta del arca y vio que la tierra estaba seca."
198,1,8,14,"Para el día veintisiete del segundo mes, la tierra estaba ya completamente seca."
199,1,8,15,Entonces Dios dijo a Noé:
200,1,8,16,"«¡Sal del arca junto con tus hijos, tu esposa y tus nueras!"
201,1,8,17,"Saca también a todos los seres vivientes que están contigo: las aves, el ganado y todos los animales que se arrastran por el suelo. Que sean fecundos y que se multipliquen y llenen la tierra»."
202,1,8,18,"Salieron, pues, del arca Noé y sus hijos, su esposa y sus nueras."
203,1,8,19,"También salieron todos los animales, las criaturas que se mueven en la tierra y las aves. Todos los seres vivientes que se mueven sobre la tierra, cada uno según su especie."
204,1,8,20,"Luego Noé construyó un altar al Señor, y sobre ese altar ofreció como holocausto animales y aves puros."
205,1,8,21,"Cuando el Señor percibió el grato aroma, se dijo a sí mismo: «Aunque la inclinación del corazón del ser humano es perversa desde su juventud, nunca más volveré a maldecir la tierra por culpa suya. Tampoco volveré a destruir a todos los seres vivientes, como acabo de hacerlo."
206,1,8,22,"»Mientras la tierra exista, habrá siembra y cosecha, frío y calor, verano e invierno, días y noches»."
207,1,9,1,"Dios bendijo a Noé y a sus hijos con estas palabras: «¡Sean fructíferos, multiplíquense y llenen la tierra!"
208,1,9,2,"Todos los animales de la tierra tendrán temor y miedo ante ustedes: las aves, las bestias salvajes, los animales que se arrastran por el suelo y los peces del mar. Todos estarán bajo su dominio."
209,1,9,3,"Todo lo que se mueve y tiene vida, al igual que las verduras, les servirá de alimento. Yo les doy todo esto."
210,1,9,4,»Pero no deberán comer carne con sangre; la sangre es vida.
211,1,9,5,"Por cierto, de la sangre de ustedes yo habré de pedirles cuentas. A todos los animales y a todos los seres humanos pediré cuentas de la vida de sus semejantes."
212,1,9,6,"»Si alguien derrama la sangre de un ser humano, otro ser humano derramará la suya, porque el ser humano ha sido creado a imagen de Dios mismo."
213,1,9,7,"»En cuanto a ustedes, sean fructíferos y multiplíquense; sí, multiplíquense y llenen la tierra»."
214,1,9,8,Dios habló otra vez a Noé y a sus hijos y dijo:
215,1,9,9,"«Yo establezco mi pacto con ustedes, con sus descendientes"
216,1,9,10,"y con todos los seres vivientes que están con ustedes, es decir, con todos los seres vivientes de la tierra que salieron del arca: las aves, y los animales domésticos y salvajes."
217,1,9,11,Este es mi pacto con ustedes: Nunca más serán exterminados todos los seres vivientes por las aguas de un diluvio; nunca más habrá un diluvio que destruya la tierra».
218,1,9,12,Y Dios añadió: «Esta es la señal del pacto que establezco para siempre con ustedes y con todos los seres vivientes que los acompañan:
219,1,9,13,"He colocado mi arcoíris en las nubes, el cual servirá como señal de mi pacto con la tierra."
220,1,9,14,"Cuando yo cubra la tierra de nubes y en ellas aparezca el arcoíris,"
221,1,9,15,me acordaré del pacto que he establecido con ustedes y con todos los seres vivientes. Nunca más las aguas se convertirán en un diluvio para destruir a todos los mortales.
222,1,9,16,"Cada vez que aparezca el arcoíris entre las nubes, yo lo veré y me acordaré del pacto que establecí para siempre con todos los seres vivientes que hay sobre la tierra»."
223,1,9,17,"Dios concluyó diciéndole a Noé: «Esta es la señal de mi pacto, que establezco con todos los seres vivientes que hay en la tierra»."
224,1,9,18,"Los hijos de Noé que salieron del arca fueron: Sem, Cam y Jafet. Cam fue el padre de Canaán."
225,1,9,19,Estos fueron los tres hijos de Noé que con su descendencia poblaron toda la tierra.
226,1,9,20,Noé se dedicó a cultivar la tierra y plantó una viña.
227,1,9,21,"Un día, bebió vino y se embriagó, quedándose desnudo dentro de su tienda de campaña."
228,1,9,22,"Cam, el padre de Canaán, vio la desnudez de su padre y fue a contárselo a sus hermanos que estaban afuera."
229,1,9,23,"Entonces Sem y Jafet tomaron un manto, se lo echaron sobre los hombros y caminando hacia atrás, cubrieron la desnudez de su padre. Como miraban en dirección opuesta, no vieron la desnudez de su padre."
230,1,9,24,"Cuando Noé despertó de su borrachera y se enteró de lo que su hijo menor había hecho,"
231,1,9,25,declaró: «¡Maldito sea Canaán! Será de sus dos hermanos el más bajo de sus esclavos».
232,1,9,26,"Y agregó: «¡Bendito sea el Señor, Dios de Sem! ¡Que Canaán sea su esclavo!"
233,1,9,27,¡Que Dios extienda el territorio de Jafet! ¡Que habite Jafet en los campamentos de Sem y que Canaán sea su esclavo!».
234,1,9,28,"Después del diluvio Noé vivió trescientos cincuenta años más,"
235,1,9,29,de modo que murió a la edad de novecientos cincuenta años.
236,1,10,1,"Esta es la lista de los descendientes de Sem, Cam y Jafet, hijos de Noé, quienes después del diluvio tuvieron sus propios hijos."
237,1,10,2,"Los hijos de Jafet: Gómer, Magog, Maday, Javán, Tubal, Mésec y Tirás."
238,1,10,3,"Hijos de Gómer: Asquenaz, Rifat y Togarma."
239,1,10,4,"Hijos de Javán: Elisá, Tarsis, Quitín y Rodanín."
240,1,10,5,Algunos de ellos se esparcieron por las costas. Formaron naciones y clanes en sus respectivos territorios y con sus propios idiomas.
241,1,10,6,"Hijos de Cam: Cus, Misrayin, Fut y Canaán."
242,1,10,7,"Hijos de Cus: Seba, Javilá, Sabtá, Ragama y Sabteca. Hijos de Ragama: Sabá y Dedán."
