versicle_id,book_id,chapter_id,vNum,text_value
96,1,4,19,라멕에게는 아다와 씰라라는 두 아내가 있었다.
97,1,4,20,아다는 야발을 낳았는데 그는 천막에 살면서 가축을 기르는 자들의 조상이 되었고
98,1,4,21,그의 동생 유발은 수금과 피리를 만들어 사용한 최초의 음악가였다.
99,1,4,22,그리고 씰라는 두발 – 가인을 낳았는데 그는 구리와 철로 각종 기구를 만드는 자였으며 그에게는 또 나아마라는 누이가 있었다.
100,1,4,23,"어느 날 라멕은 아다와 씰라에게 이렇게 말하였다. “나의 아내들이여, 나에게 귀를 기울여 보시오. 라멕의 아내들이여, 내 말을 들어 보시오. 한 젊은이가 나를 쳐서 상처를 입히기에 내가 그를 죽이고 말았소."
101,1,4,24,가인을 죽이는 자가 7배의 벌을 받는다면 라멕을 죽이는 자는 77배의 벌을 받을 것이오.”
102,1,4,25,아담의 아내는 다시 임신하여 아들을 낳고 “하나님은 가인이 죽인 아벨 대신 나에게 다른 아들을 주셨다” 하며 그 이름을 ‘셋’ 이라고 지었다.
103,1,4,26,그리고 셋도 아들을 낳아 그 이름을 에노스라고 불렀다. 그때부터 사람들은 처음으로 여호와의 이름을 부르기 시작하였다.
104,1,5,1,이것은 아담 자손들의 족보이다. 하나님이 사람을 창조하실 때에 자기 모습 을 닮은
105,1,5,2,남자와 여자를 창조하여 그들을 축복하시고 그들의 이름을 ‘사람’ 이라고 부르셨다.
106,1,5,3,아담은 130세에 자기를 닮은 아들을 낳아 그 이름을 셋이라고 지었다.
107,1,5,4,그 후에도 그는 800년을 더 살며 자녀를 낳고 지내다가
108,1,5,5,930세에 죽었다.
109,1,5,6,셋은 105세에 에노스를 낳았고
110,1,5,7,그 후에도 807년을 더 살며 자녀를 낳고 지내다가
111,1,5,8,912세에 죽었다.
112,1,5,9,에노스는 90세에 게난을 낳았고
113,1,5,10,그 후에도 815년을 더 살며 자녀를 낳고 지내다가
114,1,5,11,905세에 죽었다.
115,1,5,12,게난은 70세에 마할랄렐을 낳았고
116,1,5,13,그 후에도 840년을 더 살며 자녀를 낳고 지내다가
117,1,5,14,910세에 죽었다.
118,1,5,15,마할랄렐은 65세에 야렛을 낳았고
119,1,5,16,그 후에도 830년을 더 살며 자녀를 낳고 지내다가
120,1,5,17,895세에 죽었다.
121,1,5,18,야렛은 162세에 에녹을 낳았고
122,1,5,19,그 후에도 800년을 더 살며 자녀를 낳고 지내다가
123,1,5,20,962세에 죽었다.
124,1,5,21,에녹은 65세에 므두셀라를 낳았고
125,1,5,24,그가 하나님과 깊은 교제를 나누며 사는 중에 하나님이 그를 데려가시므로 그가 사라지고 말았다.
126,1,5,25,므두셀라는 187세에 라멕을 낳았고
127,1,5,26,그 후에도 782년을 더 살며 자녀를 낳고 지내다가
128,1,5,27,969세에 죽었다.
129,1,5,28,라멕이 182세에 아들을 낳아
130,1,5,29,그 이름을 ‘노아’ 라 짓고 “여호와께서 저주한 땅에서 수고하며 고되게 일하는 우리에게 이 아들이 위안을 줄 것이다” 하였다.
131,1,5,30,라멕은 노아를 낳은 후에도 595년을 더 살며 자녀를 낳고 지내다가
132,1,5,31,777세에 죽었다.
133,1,5,32,그리고 노아는 500세가 지난 후에 셈과 함과 야벳을 낳았다.
134,1,5,2223,그 후에도 300년 동안 하나님과 깊은 교제를 나누며 자녀를 낳고 지내다가 365세까지 살았다.
135,1,6,1,사람이 땅에 번성하기 시작할 때 그들에게 딸들이 많이 태어났다.
136,1,6,2,하나님의 아들들은 사람의 딸들이 아름다운 것을 보고 자기들이 좋아하는 여자를 데려다가 아내로 삼았다.
137,1,6,3,그러자 여호와께서 이렇게 말씀하셨다. “사람은 죽어야 할 육체이므로 내 영이 영영 사람에게 머물러 있지 않을 것이다. 그러나 앞으로 내가 그들에게 120년 동안의 여유를 주겠다.”
138,1,6,4,그 당시에는 물론 그 후에도 땅에 ‘네피림’ 이라는 거인들이 있었다. 그들은 하나님의 아들들과 사람의 딸들 사이에서 난 자녀들로 고대에 명성을 떨친 영웅적인 존재들이었다.
139,1,6,5,여호와께서 사람의 죄악이 땅에 가득한 것과 그 마음의 생각이 항상 악한 것을 보시고
140,1,6,6,땅에 사람을 만든 것이 후회가 되어 탄식하시며
141,1,6,7,이렇게 말씀하셨다. “내가 창조한 사람을 지상에서 쓸어 버리겠다. 사람으로부터 짐승과 땅에 기어다니는 생물과 공중의 새까지 모조리 쓸어 버릴 것이다. 내가 이것들을 만든 것이 정말 후회가 되는구나.”
142,1,6,8,그러나 노아만은 여호와께 은총을 입은 사람이었다.
143,1,6,9,이것은 노아에 대한 이야기이다. 그 당시의 사람들 가운데 노아만은 의롭고 흠이 없는 사람이었으며 하나님의 뜻대로 사는 자였다.
144,1,6,10,그리고 그에게는 셈과 함과 야벳이라는 세 아들도 있었다.
145,1,6,13,그래서 하나님이 노아에게 말씀하셨다. “내가 온 인류를 없애 버리기로 작정하였다. 그들의 죄가 땅에 가득하므로 내가 그들을 땅과 함께 멸망시킬 것이다.
146,1,6,14,너는 잣나무로 배를 만들어 그 안에 간막이를 하고 안팎으로 역청을 발라라.
147,1,6,15,"배의 크기는 길이 135미터, 너비 22.5미터, 높이 13.5미터로 하고"
148,1,6,16,지붕 위에서 45센티미터 아래로 사방에 창을 내어라. 그리고 문은 옆으로 내고 3층으로 만들어라.
149,1,6,17,내가 홍수로 땅을 뒤덮어 살아 있는 생명체를 모조리 죽일 것이다.
150,1,6,18,그러나 내가 너를 안전하게 지킬 것을 약속한다. 너는 네 아들들과 아내와 며느리들을 데리고 그 배로 들어가거라.
151,1,6,19,그리고 모든 생물을 암수 한 쌍씩 배 안에 넣어 너와 함께 살아 남도록 하라.
152,1,6,20,새와 짐승과 땅에 기어다니는 모든 것이 종류대로 각각 암수 한 쌍씩 너에게 나아올 것이다. 너는 그 모든 생물을 보존하라.
153,1,6,21,너는 또 너와 그 모든 생물들이 먹을 양식을 배 안에 충분히 저장하라.”
154,1,6,22,그래서 노아는 하나님이 자기에게 명령하신 대로 다 하였다.
155,1,6,1112,이 당시의 세상 사람들은 하나님이 보 시기에 아주 악하고 부패하여 세상은 온통 죄로 가득 차 있었다.
156,1,7,1,여호와께서 노아에게 말씀하셨다. “너는 모든 가족과 함께 배로 들어가거라. 이 세대에서 네가 의로운 자임을 내가 보았다.
157,1,7,2,"너는 각종 정결한 짐승 암수 일곱 쌍씩, 그리고 각종 부정한 짐승은 암수 한 쌍씩 모아들여라."
158,1,7,3,또 공중의 새도 그 종류대로 암수 일곱 쌍씩 보존하여 모든 종류의 짐승과 새가 지상에 그 씨를 퍼뜨리게 하라.
159,1,7,4,지금부터 7일 후에 내가 40일 동안 밤낮 비를 내려 내가 창조한 모든 생물을 지상에서 쓸어 버릴 것이다.”
160,1,7,5,그래서 노아는 여호와께서 명령하신 그대로 하였다.
161,1,7,6,땅에 홍수가 밀어닥치기 시작할 때 노아는 600세였다.
162,1,7,7,노아는 아들들과 아내와 며느리들과 함께 홍수를 피하여 배에 들어갔고
163,1,7,8,정결하고 부정한 갖가지 짐승과 새도
164,1,7,9,하나님이 노아에게 명령하신 대로 암수 한 쌍씩 노아와 함께 배로 들어갔다.
165,1,7,12,40일 동안 밤낮 비가 쏟아져내렸다.
166,1,7,13,"그러나 바로 그 날 노아와 그의 아들 셈, 함, 야벳과 노아의 아내와 세 며느리는 다 배로 들어갔고"
167,1,7,14,그들과 함께 모든 짐승과 땅에 기어다니는 생물과 공중의 새들도 그 종류대로 배 안에 들어갔다.
168,1,7,17,땅에 홍수가 40일 동안 계속되므로 물이 많아져 배가 땅에서 떠올랐고
169,1,7,18,물이 점점 불어나자 배가 물 위에 떠다녔다.
170,1,7,19,물이 땅에 크게 불어나므로 온 세상의 높은 산들이 다 물에 뒤덮이고 말았다.
171,1,7,20,그리고 물이 거기서 더 불어나 가장 높은 산봉우리에서 약 미터 위까지 덮어 버리자
172,1,7,21,"새와 가축과 들짐승과 땅에 기어다니는 모든 것과 사람,"
173,1,7,22,곧 지상에서 살아 움직이는 모든 생물이 다 죽고 말았다.
174,1,7,23,이처럼 여호와께서 사람과 짐승과 공중의 새와 땅에 기어다니는 모든 생물을 쓸어 버리셨으므로 살아 남은 자들은 배 안에 있던 노아와 그의 가족뿐이었다.
175,1,7,24,이렇게 해서 물은 150일 동안 땅을 뒤덮고 있었다.
176,1,7,1011,그로부터 7일 후 노아가 600세 되던 해 2월 17일에 홍수가 나기 시작하였다. 그 날에 땅의 모든 깊은 샘들이 터지며 하늘의 창들이 열려
177,1,7,1516,이와 같이 여호와께서 명령하신 대로 살아 있는 모든 생물이 암수 한 쌍씩 노아에게 나아와 배로 들어가자 여호와께서 배의 문을 닫으셨다.
178,1,8,1,하나님이 노아와 그와 함께 배 안에 있는 모든 짐승과 생물을 기억하셔서 땅 에 바람이 불게 하시자 물이 줄어들기 시작하였으며
179,1,8,2,지하의 깊은 샘과 하늘의 창이 막히고 비가 그쳤다.
180,1,8,5,그리고 물은 계속 줄어들어 석 달 후인 10월 일에는 다른 산들의 봉우리가 드러났다.
181,1,8,6,그로부터 40일이 지난 후에 노아가 배의 창을 열고
182,1,8,7,까마귀를 내보내니 까마귀는 땅이 마를 때까지 계속 이리저리 날아다녔다.
183,1,8,8,그리고 노아는 물이 얼마나 빠졌는지 알아보려고 비둘기를 내보냈으나
184,1,8,9,물이 온 땅을 덮고 있었으므로 비둘기가 앉을 곳을 찾지 못하고 배로 되돌아왔다. 그래서 노아는 손을 내밀어 그 비둘기를 배 안으로 잡아들였다.
185,1,8,10,노아가 7일을 기다렸다가 다시 비둘기를 배에서 내보내자
186,1,8,11,저녁때에 비둘기가 연한 감람나무 잎사귀 하나를 입에 물고 돌아왔다. 그래서 노아는 그제서야 땅에 물이 줄어든 것을 알게 되었다.
187,1,8,12,노아가 다시 7일을 더 기다렸다가 비둘기를 내어 놓자 이번에는 비둘기가 영영 돌아오지 않았다.
188,1,8,13,노아가 601세 되던 해 월 일에 배의 뚜껑을 열고 보니 땅에서 물이 빠지고
189,1,8,14,2월 27일에는 땅이 완전히 말랐다.
190,1,8,15,그때 하나님이 노아에게 말씀하셨다.
191,1,8,16,“너는 네 가족을 데리고 배에서 나오너라.
192,1,8,17,배 안에 있는 모든 새와 짐승과 땅에 기는 모든 생물을 이끌어내어 알을 까고 새끼를 낳아 땅에서 번성하게 하라.”
193,1,8,18,그래서 노아는 그의 가족과 함께 배에서 나왔으며
194,1,8,19,땅의 모든 생물들도 그 종류대로 배에서 나왔다.
195,1,8,20,노아는 여호와께 단을 쌓고 정결한 모든 짐승과 새 중에서 제물을 골라 불로 태워서 번제를 드렸다.
196,1,8,21,그러자 여호와께서는 그 제물을 기쁘게 받으시고 혼자 이렇게 말씀하셨다. “비록 사람의 생각이 어릴 때부터 악하긴 하지만 내가 다시는 사람 때문에 땅을 저주하거나 이번처럼 생물을 전멸시키지는 않을 것이다.
197,1,8,22,"땅이 남아 있는 한 심고 추수하는 때가 있을 것이며 추위와 더위, 여름과 겨울, 낮과 밤이 그치지 않을 것이다.”"
198,1,8,34,그러자 물이 땅에서 점점 줄어들어 홍 수가 나기 시작한 지 150일 후인 7월 17일에 배가 아라랏산에 머물렀다.
199,1,9,1,하나님이 노아와 그의 아들들을 축복하여 이렇게 말씀하셨다. “너희는 자녀 를 많이 낳고 번성하여 땅을 가득 채워라.
200,1,9,2,땅의 모든 짐승과 공중의 새와 땅에 기는 생물과 바다의 고기가 모두 너희를 두려워하고 무서워할 것이다. 이 모든 것은 내가 다 너희에게 준 것이다.
201,1,9,3,내가 곡식과 채소를 너희 식물로 준 것처럼 살아서 움직이는 모든 동물도 너희 식물로 주겠다.
202,1,9,4,그러나 너희는 고기를 생피가 들어 있는 그대로 먹어서는 안 된다.
203,1,9,7,너희는 자녀를 많이 낳고 온 땅에 번성하여라.”
204,1,9,8,하나님이 노아와 그의 아들들에게 다시 말씀하셨다.
205,1,9,9,“이제 내가 너희와 너희 후손과
206,1,9,10,그리고 너희와 함께 배에서 나온 모든 새와 짐승과 땅의 모든 생물들에게 약속한다.
207,1,9,11,내가 두 번 다시 홍수로 모든 생물을 멸종시키지 않겠다. 그러므로 온 땅을 휩쓰는 홍수가 다시는 없을 것이다.
208,1,9,12,내가 너희와 그리고 너희와 함께 있는 모든 생물들과 대대로 맺을 계약의 표는 이것이다.
209,1,9,13,내가 무지개를 구름 속에 두었으니 이것이 나와 세상 사이에 계약의 표가 될 것이다.
210,1,9,14,내가 땅에 구름을 보내 무지개가 구름 속에 나타나면
211,1,9,15,내가 너희와 모든 생물 사이에 맺은 계약을 기억하겠다. 홍수 때문에 생물이 전멸되는 일이 다시는 없을 것이다.
212,1,9,16,무지개가 구름 가운데 나타날 때마다 내가 그것을 보고 땅의 모든 생물과 맺은 나의 영원한 계약을 기억할 것이다.
213,1,9,17,이것이 바로 모든 생물과 맺은 계약의 표이다.”
214,1,9,18,배에서 나온 노아의 아들들은 셈과 함과 야벳이었는데 함은 가나안의 아버지였다.
215,1,9,19,그리고 노아의 이 세 아들을 통해서 온 세상에 사람들이 퍼지게 되었다.
216,1,9,20,노아는 농사를 시작하여 포도나무를 심었다.
217,1,9,21,하루는 그가 포도주를 마시고 취하여 자기 천막 안에서 벌거벗은 채 누워 있었다.
218,1,9,22,가나안의 아버지인 함이 자기 아버지의 나체를 보고 밖으로 나가서 그 사실을 두 형제에게 말하였다.
219,1,9,23,그러자 셈과 야벳이 옷을 가져다가 어깨에 메고 뒷걸음질쳐서 들어가 아버지의 나체를 덮어 주고 계속 얼굴을 돌린 채 아버지의 나체를 보지 않았다.
220,1,9,24,노아는 술이 깬 후에 함이 자기에게 한 일을 알고
221,1,9,25,이렇게 말하였다. “가나안은 저주를 받아 자기 형제들에게 가장 천한 종이 되리라.
222,1,9,26,셈의 하나님 여호와를 찬양하라. 가나안은 셈의 종이 되기를 바라며
223,1,9,27,하나님이 야벳을 번창하게 하셔서 셈의 축복을 함께 누리게 하시고 가나안은 야벳의 종이 되기를 원하노라.”
224,1,9,28,홍수 후에도 노아는 350년을 더 살다가
225,1,9,29,950세에 죽었다.
